  -0.20513521E+02   0.99999364E+00
  -0.20490472E+02   0.99999386E+00
  -0.20467423E+02   0.99999407E+00
  -0.20444374E+02   0.99999427E+00
  -0.20421325E+02   0.99999446E+00
  -0.20398276E+02   0.99999465E+00
  -0.20375227E+02   0.99999483E+00
  -0.20352179E+02   0.99999501E+00
  -0.20329130E+02   0.99999518E+00
  -0.20306081E+02   0.99999534E+00
  -0.20283032E+02   0.99999550E+00
  -0.20259983E+02   0.99999565E+00
  -0.20236934E+02   0.99999580E+00
  -0.20213885E+02   0.99999594E+00
  -0.20190836E+02   0.99999608E+00
  -0.20167787E+02   0.99999621E+00
  -0.20144738E+02   0.99999634E+00
  -0.20121690E+02   0.99999647E+00
  -0.20098641E+02   0.99999659E+00
  -0.20075592E+02   0.99999670E+00
  -0.20052543E+02   0.99999681E+00
  -0.20029494E+02   0.99999692E+00
  -0.20006445E+02   0.99999703E+00
  -0.19983396E+02   0.99999713E+00
  -0.19960347E+02   0.99999723E+00
  -0.19937298E+02   0.99999732E+00
  -0.19914249E+02   0.99999741E+00
  -0.19891201E+02   0.99999750E+00
  -0.19868152E+02   0.99999758E+00
  -0.19845103E+02   0.99999767E+00
  -0.19822054E+02   0.99999775E+00
  -0.19799005E+02   0.99999782E+00
  -0.19775956E+02   0.99999790E+00
  -0.19752907E+02   0.99999797E+00
  -0.19729858E+02   0.99999804E+00
  -0.19706809E+02   0.99999810E+00
  -0.19683760E+02   0.99999817E+00
  -0.19660712E+02   0.99999823E+00
  -0.19637663E+02   0.99999829E+00
  -0.19614614E+02   0.99999835E+00
  -0.19591565E+02   0.99999840E+00
  -0.19568516E+02   0.99999846E+00
  -0.19545467E+02   0.99999851E+00
  -0.19522418E+02   0.99999856E+00
  -0.19499369E+02   0.99999861E+00
  -0.19476320E+02   0.99999866E+00
  -0.19453271E+02   0.99999870E+00
  -0.19430223E+02   0.99999875E+00
  -0.19407174E+02   0.99999879E+00
  -0.19384125E+02   0.99999883E+00
  -0.19361076E+02   0.99999887E+00
  -0.19338027E+02   0.99999891E+00
  -0.19314978E+02   0.99999895E+00
  -0.19291929E+02   0.99999898E+00
  -0.19268880E+02   0.99999902E+00
  -0.19245831E+02   0.99999905E+00
  -0.19222782E+02   0.99999908E+00
  -0.19199734E+02   0.99999911E+00
  -0.19176685E+02   0.99999914E+00
  -0.19153636E+02   0.99999917E+00
  -0.19130587E+02   0.99999920E+00
  -0.19107538E+02   0.99999923E+00
  -0.19084489E+02   0.99999925E+00
  -0.19061440E+02   0.99999928E+00
  -0.19038391E+02   0.99999930E+00
  -0.19015342E+02   0.99999933E+00
  -0.18992293E+02   0.99999935E+00
  -0.18969245E+02   0.99999937E+00
  -0.18946196E+02   0.99999939E+00
  -0.18923147E+02   0.99999941E+00
  -0.18900098E+02   0.99999943E+00
  -0.18877049E+02   0.99999945E+00
  -0.18854000E+02   0.99999947E+00
  -0.18830951E+02   0.99999949E+00
  -0.18807902E+02   0.99999951E+00
  -0.18784853E+02   0.99999952E+00
  -0.18761804E+02   0.99999954E+00
  -0.18738756E+02   0.99999956E+00
  -0.18715707E+02   0.99999957E+00
  -0.18692658E+02   0.99999959E+00
  -0.18669609E+02   0.99999960E+00
  -0.18646560E+02   0.99999961E+00
  -0.18623511E+02   0.99999963E+00
  -0.18600462E+02   0.99999964E+00
  -0.18577413E+02   0.99999965E+00
  -0.18554364E+02   0.99999966E+00
  -0.18531315E+02   0.99999967E+00
  -0.18508267E+02   0.99999969E+00
  -0.18485218E+02   0.99999970E+00
  -0.18462169E+02   0.99999971E+00
  -0.18439120E+02   0.99999972E+00
  -0.18416071E+02   0.99999973E+00
  -0.18393022E+02   0.99999974E+00
  -0.18369973E+02   0.99999974E+00
  -0.18346924E+02   0.99999975E+00
  -0.18323875E+02   0.99999976E+00
  -0.18300826E+02   0.99999977E+00
  -0.18277778E+02   0.99999978E+00
  -0.18254729E+02   0.99999978E+00
  -0.18231680E+02   0.99999979E+00
  -0.18208631E+02   0.99999980E+00
  -0.18185582E+02   0.99999981E+00
  -0.18162533E+02   0.99999981E+00
  -0.18139484E+02   0.99999982E+00
  -0.18116435E+02   0.99999983E+00
  -0.18093386E+02   0.99999983E+00
  -0.18070337E+02   0.99999984E+00
  -0.18047289E+02   0.99999984E+00
  -0.18024240E+02   0.99999985E+00
  -0.18001191E+02   0.99999985E+00
  -0.17978142E+02   0.99999986E+00
  -0.17955093E+02   0.99999986E+00
  -0.17932044E+02   0.99999987E+00
  -0.17908995E+02   0.99999987E+00
  -0.17885946E+02   0.99999988E+00
  -0.17862897E+02   0.99999988E+00
  -0.17839848E+02   0.99999988E+00
  -0.17816800E+02   0.99999989E+00
  -0.17793751E+02   0.99999989E+00
  -0.17770702E+02   0.99999990E+00
  -0.17747653E+02   0.99999990E+00
  -0.17724604E+02   0.99999990E+00
  -0.17701555E+02   0.99999991E+00
  -0.17678506E+02   0.99999991E+00
  -0.17655457E+02   0.99999991E+00
  -0.17632408E+02   0.99999992E+00
  -0.17609359E+02   0.99999992E+00
  -0.17586311E+02   0.99999992E+00
  -0.17563262E+02   0.99999992E+00
  -0.17540213E+02   0.99999993E+00
  -0.17517164E+02   0.99999993E+00
  -0.17494115E+02   0.99999993E+00
  -0.17471066E+02   0.99999993E+00
  -0.17448017E+02   0.99999994E+00
  -0.17424968E+02   0.99999994E+00
  -0.17401919E+02   0.99999994E+00
  -0.17378870E+02   0.99999994E+00
  -0.17355822E+02   0.99999994E+00
  -0.17332773E+02   0.99999995E+00
  -0.17309724E+02   0.99999995E+00
  -0.17286675E+02   0.99999995E+00
  -0.17263626E+02   0.99999995E+00
  -0.17240577E+02   0.99999995E+00
  -0.17217528E+02   0.99999996E+00
  -0.17194479E+02   0.99999996E+00
  -0.17171430E+02   0.99999996E+00
  -0.17148381E+02   0.99999996E+00
  -0.17125333E+02   0.99999996E+00
  -0.17102284E+02   0.99999996E+00
  -0.17079235E+02   0.99999996E+00
  -0.17056186E+02   0.99999996E+00
  -0.17033137E+02   0.99999997E+00
  -0.17010088E+02   0.99999997E+00
  -0.16987039E+02   0.99999997E+00
  -0.16963990E+02   0.99999997E+00
  -0.16940941E+02   0.99999997E+00
  -0.16917892E+02   0.99999997E+00
  -0.16894844E+02   0.99999997E+00
  -0.16871795E+02   0.99999997E+00
  -0.16848746E+02   0.99999997E+00
  -0.16825697E+02   0.99999997E+00
  -0.16802648E+02   0.99999997E+00
  -0.16779599E+02   0.99999998E+00
  -0.16756550E+02   0.99999998E+00
  -0.16733501E+02   0.99999998E+00
  -0.16710452E+02   0.99999998E+00
  -0.16687403E+02   0.99999998E+00
  -0.16664355E+02   0.99999998E+00
  -0.16641306E+02   0.99999998E+00
  -0.16618257E+02   0.99999998E+00
  -0.16595208E+02   0.99999998E+00
  -0.16572159E+02   0.99999998E+00
  -0.16549110E+02   0.99999999E+00
  -0.16526061E+02   0.99999998E+00
  -0.16503012E+02   0.99999999E+00
  -0.16479963E+02   0.99999999E+00
  -0.16456914E+02   0.99999999E+00
  -0.16433866E+02   0.99999999E+00
  -0.16410817E+02   0.99999999E+00
  -0.16387768E+02   0.99999999E+00
  -0.16364719E+02   0.99999999E+00
  -0.16341670E+02   0.99999999E+00
  -0.16318621E+02   0.99999999E+00
  -0.16295572E+02   0.99999999E+00
  -0.16272523E+02   0.99999999E+00
  -0.16249474E+02   0.99999999E+00
  -0.16226425E+02   0.99999999E+00
  -0.16203377E+02   0.99999999E+00
  -0.16180328E+02   0.99999999E+00
  -0.16157279E+02   0.99999999E+00
  -0.16134230E+02   0.99999999E+00
  -0.16111181E+02   0.99999999E+00
  -0.16088132E+02   0.99999999E+00
  -0.16065083E+02   0.99999999E+00
  -0.16042034E+02   0.99999999E+00
  -0.16018985E+02   0.99999999E+00
  -0.15995936E+02   0.99999999E+00
  -0.15972888E+02   0.99999999E+00
  -0.15949839E+02   0.99999999E+00
  -0.15926790E+02   0.10000000E+01
  -0.15903741E+02   0.10000000E+01
  -0.15880692E+02   0.10000000E+01
  -0.15857643E+02   0.10000000E+01
  -0.15834594E+02   0.10000000E+01
  -0.15811545E+02   0.10000000E+01
  -0.15788496E+02   0.10000000E+01
  -0.15765447E+02   0.10000000E+01
  -0.15742399E+02   0.10000000E+01
  -0.15719350E+02   0.10000000E+01
  -0.15696301E+02   0.10000000E+01
  -0.15673252E+02   0.10000000E+01
  -0.15650203E+02   0.10000000E+01
  -0.15627154E+02   0.10000000E+01
  -0.15604105E+02   0.10000000E+01
  -0.15581056E+02   0.99999999E+00
  -0.15558007E+02   0.99999999E+00
  -0.15534958E+02   0.10000000E+01
  -0.15511910E+02   0.10000000E+01
  -0.15488861E+02   0.10000000E+01
  -0.15465812E+02   0.10000000E+01
  -0.15442763E+02   0.10000000E+01
  -0.15419714E+02   0.10000000E+01
  -0.15396665E+02   0.10000000E+01
  -0.15373616E+02   0.10000000E+01
  -0.15350567E+02   0.10000000E+01
  -0.15327518E+02   0.10000000E+01
  -0.15304469E+02   0.99999997E+00
  -0.15281421E+02   0.10000000E+01
  -0.15258372E+02   0.10000000E+01
  -0.15235323E+02   0.10000000E+01
  -0.15212274E+02   0.10000000E+01
  -0.15189225E+02   0.10000000E+01
  -0.15166176E+02   0.10000000E+01
  -0.15143127E+02   0.10000000E+01
  -0.15120078E+02   0.10000000E+01
  -0.15097029E+02   0.10000000E+01
  -0.15073980E+02   0.10000000E+01
  -0.15050932E+02   0.10000000E+01
  -0.15027883E+02   0.10000000E+01
  -0.15004834E+02   0.10000000E+01
  -0.14981785E+02   0.10000000E+01
  -0.14958736E+02   0.10000000E+01
  -0.14935687E+02   0.10000000E+01
  -0.14912638E+02   0.10000000E+01
  -0.14889589E+02   0.10000000E+01
  -0.14866540E+02   0.10000000E+01
  -0.14843491E+02   0.10000000E+01
  -0.14820443E+02   0.10000000E+01
  -0.14797394E+02   0.10000000E+01
  -0.14774345E+02   0.10000000E+01
  -0.14751296E+02   0.10000000E+01
  -0.14728247E+02   0.10000000E+01
  -0.14705198E+02   0.10000000E+01
  -0.14682149E+02   0.10000000E+01
  -0.14659100E+02   0.10000000E+01
  -0.14636051E+02   0.10000000E+01
  -0.14613002E+02   0.10000000E+01
  -0.14589954E+02   0.10000000E+01
  -0.14566905E+02   0.10000000E+01
  -0.14543856E+02   0.10000000E+01
  -0.14520807E+02   0.10000000E+01
  -0.14497758E+02   0.10000000E+01
  -0.14474709E+02   0.10000000E+01
  -0.14451660E+02   0.10000000E+01
  -0.14428611E+02   0.10000000E+01
  -0.14405562E+02   0.10000000E+01
  -0.14382513E+02   0.10000000E+01
  -0.14359465E+02   0.10000000E+01
  -0.14336416E+02   0.10000000E+01
  -0.14313367E+02   0.10000000E+01
  -0.14290318E+02   0.10000000E+01
  -0.14267269E+02   0.10000000E+01
  -0.14244220E+02   0.99999988E+00
  -0.14221171E+02   0.10000001E+01
  -0.14198122E+02   0.10000000E+01
  -0.14175073E+02   0.10000000E+01
  -0.14152024E+02   0.10000000E+01
  -0.14128976E+02   0.10000000E+01
  -0.14105927E+02   0.10000000E+01
  -0.14082878E+02   0.10000000E+01
  -0.14059829E+02   0.10000000E+01
  -0.14036780E+02   0.10000000E+01
  -0.14013731E+02   0.10000000E+01
  -0.13990682E+02   0.10000000E+01
  -0.13967633E+02   0.10000000E+01
  -0.13944584E+02   0.10000000E+01
  -0.13921535E+02   0.10000000E+01
  -0.13898487E+02   0.10000000E+01
  -0.13875438E+02   0.99999976E+00
  -0.13852389E+02   0.10000000E+01
  -0.13829340E+02   0.10000000E+01
  -0.13806291E+02   0.10000000E+01
  -0.13783242E+02   0.10000000E+01
  -0.13760193E+02   0.10000000E+01
  -0.13737144E+02   0.10000000E+01
  -0.13714095E+02   0.10000000E+01
  -0.13691046E+02   0.10000000E+01
  -0.13667998E+02   0.10000000E+01
  -0.13644949E+02   0.10000000E+01
  -0.13621900E+02   0.10000000E+01
  -0.13598851E+02   0.10000000E+01
  -0.13575802E+02   0.10000000E+01
  -0.13552753E+02   0.10000000E+01
  -0.13529704E+02   0.10000000E+01
  -0.13506655E+02   0.10000000E+01
  -0.13483606E+02   0.10000000E+01
  -0.13460558E+02   0.10000000E+01
  -0.13437509E+02   0.10000000E+01
  -0.13414460E+02   0.10000000E+01
  -0.13391411E+02   0.10000000E+01
  -0.13368362E+02   0.10000000E+01
  -0.13345313E+02   0.10000000E+01
  -0.13322264E+02   0.10000000E+01
  -0.13299215E+02   0.10000000E+01
  -0.13276166E+02   0.10000000E+01
  -0.13253117E+02   0.10000000E+01
  -0.13230069E+02   0.10000000E+01
  -0.13207020E+02   0.10000000E+01
  -0.13183971E+02   0.10000000E+01
  -0.13160922E+02   0.10000000E+01
  -0.13137873E+02   0.10000000E+01
  -0.13114824E+02   0.10000000E+01
  -0.13091775E+02   0.10000000E+01
  -0.13068726E+02   0.10000000E+01
  -0.13045677E+02   0.10000000E+01
  -0.13022628E+02   0.10000000E+01
  -0.12999580E+02   0.10000000E+01
  -0.12976531E+02   0.10000000E+01
  -0.12953482E+02   0.10000000E+01
  -0.12930433E+02   0.10000000E+01
  -0.12907384E+02   0.10000000E+01
  -0.12884335E+02   0.10000010E+01
  -0.12861286E+02   0.10000000E+01
  -0.12838237E+02   0.10000000E+01
  -0.12815188E+02   0.10000000E+01
  -0.12792139E+02   0.10000000E+01
  -0.12769091E+02   0.10000000E+01
  -0.12746042E+02   0.10000000E+01
  -0.12722993E+02   0.10000000E+01
  -0.12699944E+02   0.10000000E+01
  -0.12676895E+02   0.10000000E+01
  -0.12653846E+02   0.10000000E+01
  -0.12630797E+02   0.10000000E+01
  -0.12607748E+02   0.10000000E+01
  -0.12584699E+02   0.10000000E+01
  -0.12561650E+02   0.10000000E+01
  -0.12538602E+02   0.10000000E+01
  -0.12515553E+02   0.10000000E+01
  -0.12492504E+02   0.10000000E+01
  -0.12469455E+02   0.10000000E+01
  -0.12446406E+02   0.10000000E+01
  -0.12423357E+02   0.10000000E+01
  -0.12400308E+02   0.10000000E+01
  -0.12377259E+02   0.10000000E+01
  -0.12354210E+02   0.10000000E+01
  -0.12331161E+02   0.10000000E+01
  -0.12308113E+02   0.10000000E+01
  -0.12285064E+02   0.10000000E+01
  -0.12262015E+02   0.10000000E+01
  -0.12238966E+02   0.10000000E+01
  -0.12215917E+02   0.10000000E+01
  -0.12192868E+02   0.10000000E+01
  -0.12169819E+02   0.10000000E+01
  -0.12146770E+02   0.10000000E+01
  -0.12123721E+02   0.10000000E+01
  -0.12100672E+02   0.10000000E+01
  -0.12077624E+02   0.10000000E+01
  -0.12054575E+02   0.10000000E+01
  -0.12031526E+02   0.10000000E+01
  -0.12008477E+02   0.10000000E+01
  -0.11985428E+02   0.10000000E+01
  -0.11962379E+02   0.10000000E+01
  -0.11939330E+02   0.10000000E+01
  -0.11916281E+02   0.10000000E+01
  -0.11893232E+02   0.10000000E+01
  -0.11870183E+02   0.10000000E+01
  -0.11847135E+02   0.10000000E+01
  -0.11824086E+02   0.10000000E+01
  -0.11801037E+02   0.10000000E+01
  -0.11777988E+02   0.10000000E+01
  -0.11754939E+02   0.10000038E+01
  -0.11731890E+02   0.10000000E+01
  -0.11708841E+02   0.10000000E+01
  -0.11685792E+02   0.10000000E+01
  -0.11662743E+02   0.10000000E+01
  -0.11639694E+02   0.99999619E+00
  -0.11616646E+02   0.10000000E+01
  -0.11593597E+02   0.10000000E+01
  -0.11570548E+02   0.10000000E+01
  -0.11547499E+02   0.10000000E+01
  -0.11524450E+02   0.10000000E+01
  -0.11501401E+02   0.10000000E+01
  -0.11478352E+02   0.10000000E+01
  -0.11455303E+02   0.10000000E+01
  -0.11432254E+02   0.10000000E+01
  -0.11409205E+02   0.10000000E+01
  -0.11386157E+02   0.10000000E+01
  -0.11363108E+02   0.10000000E+01
  -0.11340059E+02   0.10000000E+01
  -0.11317010E+02   0.10000000E+01
  -0.11293961E+02   0.10000000E+01
  -0.11270912E+02   0.10000000E+01
  -0.11247863E+02   0.10000000E+01
  -0.11224814E+02   0.10000000E+01
  -0.11201765E+02   0.10000000E+01
  -0.11178716E+02   0.10000000E+01
  -0.11155668E+02   0.10000000E+01
  -0.11132619E+02   0.10000000E+01
  -0.11109570E+02   0.10000000E+01
  -0.11086521E+02   0.10000000E+01
  -0.11063472E+02   0.10000000E+01
  -0.11040423E+02   0.10000000E+01
  -0.11017374E+02   0.10000000E+01
  -0.10994325E+02   0.10000000E+01
  -0.10971276E+02   0.10000000E+01
  -0.10948227E+02   0.10000000E+01
  -0.10925179E+02   0.10000000E+01
  -0.10902130E+02   0.10000076E+01
  -0.10879081E+02   0.10000000E+01
  -0.10856032E+02   0.10000000E+01
  -0.10832983E+02   0.10000000E+01
  -0.10809934E+02   0.10000000E+01
  -0.10786885E+02   0.10000000E+01
  -0.10763836E+02   0.10000000E+01
  -0.10740787E+02   0.10000000E+01
  -0.10717738E+02   0.10000000E+01
  -0.10694690E+02   0.10000000E+01
  -0.10671641E+02   0.10000000E+01
  -0.10648592E+02   0.10000000E+01
  -0.10625543E+02   0.10000000E+01
  -0.10602494E+02   0.10000000E+01
  -0.10579445E+02   0.10000000E+01
  -0.10556396E+02   0.10000000E+01
  -0.10533347E+02   0.10000000E+01
  -0.10510298E+02   0.10000000E+01
  -0.10487249E+02   0.10000000E+01
  -0.10464201E+02   0.10000000E+01
  -0.10441152E+02   0.10000000E+01
  -0.10418103E+02   0.10000000E+01
  -0.10395054E+02   0.10000000E+01
  -0.10372005E+02   0.10000000E+01
  -0.10348956E+02   0.10000000E+01
  -0.10325907E+02   0.10000000E+01
  -0.10302858E+02   0.10000000E+01
  -0.10279809E+02   0.10000000E+01
  -0.10256760E+02   0.10000000E+01
  -0.10233712E+02   0.10000000E+01
  -0.10210663E+02   0.10000000E+01
  -0.10187614E+02   0.10000000E+01
  -0.10164565E+02   0.10000000E+01
  -0.10141516E+02   0.10000000E+01
  -0.10118467E+02   0.10000000E+01
  -0.10095418E+02   0.10000000E+01
  -0.10072369E+02   0.10000000E+01
  -0.10049320E+02   0.10000000E+01
  -0.10026271E+02   0.10000000E+01
  -0.10003223E+02   0.10000000E+01
  -0.99801736E+01   0.10000000E+01
  -0.99571247E+01   0.10000000E+01
  -0.99340758E+01   0.10000000E+01
  -0.99110269E+01   0.10000000E+01
  -0.98879780E+01   0.10000000E+01
  -0.98649291E+01   0.10000000E+01
  -0.98418802E+01   0.10000000E+01
  -0.98188313E+01   0.10000000E+01
  -0.97957824E+01   0.10000000E+01
  -0.97727335E+01   0.99999619E+00
  -0.97496846E+01   0.10000000E+01
  -0.97266357E+01   0.10000000E+01
  -0.97035868E+01   0.10000000E+01
  -0.96805379E+01   0.10000000E+01
  -0.96574890E+01   0.10000000E+01
  -0.96344401E+01   0.10000000E+01
  -0.96113912E+01   0.10000000E+01
  -0.95883423E+01   0.10000000E+01
  -0.95652934E+01   0.10000000E+01
  -0.95422445E+01   0.10000000E+01
  -0.95191956E+01   0.10000000E+01
  -0.94961467E+01   0.10000000E+01
  -0.94730978E+01   0.10000000E+01
  -0.94500489E+01   0.10000000E+01
  -0.94270000E+01   0.10000000E+01
  -0.94039511E+01   0.10000000E+01
  -0.93809022E+01   0.10000000E+01
  -0.93578533E+01   0.10000000E+01
  -0.93348044E+01   0.10000000E+01
  -0.93117555E+01   0.10000000E+01
  -0.92887066E+01   0.10000000E+01
  -0.92656577E+01   0.10000000E+01
  -0.92426088E+01   0.10000000E+01
  -0.92195599E+01   0.10000000E+01
  -0.91965110E+01   0.10000000E+01
  -0.91734621E+01   0.10000000E+01
  -0.91504132E+01   0.10000000E+01
  -0.91273643E+01   0.10000000E+01
  -0.91043154E+01   0.10000000E+01
  -0.90812665E+01   0.10000000E+01
  -0.90582176E+01   0.10000000E+01
  -0.90351687E+01   0.10000000E+01
  -0.90121198E+01   0.10000000E+01
  -0.89890709E+01   0.10000000E+01
  -0.89660220E+01   0.10000000E+01
  -0.89429731E+01   0.10000000E+01
  -0.89199242E+01   0.10000000E+01
  -0.88968753E+01   0.10000000E+01
  -0.88738264E+01   0.10000000E+01
  -0.88507775E+01   0.10000000E+01
  -0.88277286E+01   0.10000000E+01
  -0.88046797E+01   0.10000000E+01
  -0.87816308E+01   0.10000000E+01
  -0.87585819E+01   0.10000000E+01
  -0.87355330E+01   0.10000000E+01
  -0.87124841E+01   0.10000000E+01
  -0.86894352E+01   0.10000000E+01
  -0.86663863E+01   0.10000000E+01
  -0.86433374E+01   0.10000000E+01
  -0.86202885E+01   0.10000000E+01
  -0.85972396E+01   0.10000000E+01
  -0.85741907E+01   0.10000000E+01
  -0.85511418E+01   0.99999999E+00
  -0.85280929E+01   0.99999999E+00
  -0.85050440E+01   0.99999999E+00
  -0.84819951E+01   0.99999999E+00
  -0.84589462E+01   0.99999998E+00
  -0.84358973E+01   0.99999997E+00
  -0.84128484E+01   0.99999997E+00
  -0.83897995E+01   0.99999996E+00
  -0.83667506E+01   0.99999995E+00
  -0.83437017E+01   0.99999993E+00
  -0.83206528E+01   0.99999990E+00
  -0.82976039E+01   0.99999987E+00
  -0.82745550E+01   0.99999982E+00
  -0.82515061E+01   0.99999976E+00
  -0.82284572E+01   0.99999967E+00
  -0.82054083E+01   0.99999954E+00
  -0.81823594E+01   0.99999936E+00
  -0.81593105E+01   0.99999910E+00
  -0.81362616E+01   0.99999872E+00
  -0.81132127E+01   0.99999817E+00
  -0.80901638E+01   0.99999735E+00
  -0.80671149E+01   0.99999612E+00
  -0.80440660E+01   0.99999428E+00
  -0.80210171E+01   0.99999147E+00
  -0.79979682E+01   0.99998716E+00
  -0.79749193E+01   0.99998046E+00
  -0.79518704E+01   0.99996996E+00
  -0.79288215E+01   0.99995332E+00
  -0.79057726E+01   0.99992664E+00
  -0.78827237E+01   0.99988340E+00
  -0.78596748E+01   0.99981253E+00
  -0.78366259E+01   0.99969501E+00
  -0.78135770E+01   0.99949782E+00
  -0.77905281E+01   0.99999992E+00
  -0.77674792E+01   0.99999989E+00
  -0.77444303E+01   0.99999980E+00
  -0.77213814E+01   0.99999964E+00
  -0.76983325E+01   0.99999937E+00
  -0.76752836E+01   0.99999889E+00
  -0.76522347E+01   0.99999796E+00
  -0.76291858E+01   0.99999630E+00
  -0.76061369E+01   0.99999314E+00
  -0.75830880E+01   0.99998698E+00
  -0.75600391E+01   0.99997504E+00
  -0.75369902E+01   0.99995136E+00
  -0.75139413E+01   0.99990379E+00
  -0.74908924E+01   0.99980698E+00
  -0.74678435E+01   0.99960775E+00
  -0.74447946E+01   0.99919500E+00
  -0.74217457E+01   0.99833997E+00
  -0.73986968E+01   0.99658828E+00
  -0.73756479E+01   0.99309322E+00
  -0.73525990E+01   0.98642634E+00
  -0.73295501E+01   0.97449058E+00
  -0.73065012E+01   0.95471937E+00
  -0.72834523E+01   0.92463799E+00
  -0.72604034E+01   0.88260235E+00
  -0.72373545E+01   0.82836013E+00
  -0.72143056E+01   0.76318825E+00
  -0.71912567E+01   0.68962182E+00
  -0.71682078E+01   0.61095919E+00
  -0.71451589E+01   0.53073196E+00
  -0.71221100E+01   0.45225347E+00
  -0.70990611E+01   0.37829309E+00
  -0.70760122E+01   0.31088827E+00
  -0.70529633E+01   0.25128796E+00
  -0.70299144E+01   0.20000582E+00
  -0.70068655E+01   0.15694909E+00
  -0.69838166E+01   0.12158385E+00
  -0.69607677E+01   0.93101796E-01
  -0.69377188E+01   0.70564242E-01
  -0.69146699E+01   0.53011694E-01
